"Node ID",Title,"Date & Time",Habitat,Location,State,Method,Notes,"Number of Cranes","Spotter Username","Created Date"
7618,"Observation 7618","2023-10-30 13:15:51",Wetland,"44.417738041188, -78.866217046745",ON,"Ground count","Roost count - Birds leaving roost counts as they moved to ag fields. ",1471,CWSON,"2024-01-04 12:42:42"
7619,"Observation 7619","2023-01-11 14:00:47",Wetland,"44.404187110031, -79.885868720466",ON,"Ground count","Roost Count - counts as cranes left the roost, heading to ag fields. ",1704,CWSON,"2024-01-04 12:44:07"
7620,"Observation 7620","2023-10-30 14:00:00","Agricultural field","42.598229382033, -80.53684218645",ON,"Ground count","Cranes feeding in a couple different adjacent fields, corn, soy and winter wheat. ",322,CWSON,"2024-01-04 12:46:08"
7621,"Observation 7621","2024-10-21 11:30:00",Wetland,"41.749406227095, -86.006549642343",IN,"Point count","Individual sandhill cranes were counted using binoculars from 7:30 am to 8:35 am EST. The boardwalk into Boot Lake was used as the stationary location to count the cranes in the lake. Additional birds were counted as they flew in from other areas after sunrise. ",580,ABalzer,"2024-10-21 10:56:56"
7622,"Observation 7622","2024-10-21 11:30:00",Wetland,"41.680449260303, -85.184344811309",IN,"Point count",,900,SavannaVaughn,"2024-10-21 11:31:40"
7623,"Observation 7623","2024-10-21 22:00:00",Wetland,"44.346473136845, -90.17861566723",WI,"Ground count","From Marsh Tower, Observer- Darren Ladwig. Water levels at low-mid pool due to lack of precip in last 6 weeks.
",3851,Ladwig_WDNR,"2024-10-22 06:20:07"
7624,"Observation 7624","2024-10-21 21:55:00",Wetland,"42.113842745428, -85.610039465841",MI,"Point count",,2060,toddalfes,"2024-10-22 08:50:29"
7625,"Observation 7625","2024-10-23 11:37:00","Mixed-Wetland Agricultural field","41.461751417586, -86.588534622954",IN,"Ground count",,1540,rstiller,"2024-10-23 08:46:54"
7626,"Observation 7626","2024-10-23 12:00:00",Wetland,"44.529767106379, -88.770627472068",WI,"Ground count","Count Time: 0645-0801",456,acolwitz,"2024-10-23 13:04:53"
7627,"Observation 7627","2024-10-23 23:00:00",Wetland,"44.067187872749, -90.178498415734",WI,"Ground count",,399,adedrickson,"2024-10-24 08:29:55"
7628,"Observation 7628","2024-10-23 23:00:00",Wetland,"44.063840247252, -90.157984701827",WI,"Ground count",,470,adedrickson,"2024-10-24 08:32:21"
7629,"Observation 7629","2024-10-23 23:00:00",Wetland,"44.050782548844, -90.151848655416",WI,"Ground count","3 whooping cranes",894,adedrickson,"2024-10-24 08:34:20"
7630,"Observation 7630","2024-10-23 23:00:00",Wetland,"44.144899193118, -90.19308157023",WI,"Ground count","6 whooping cranes",10,adedrickson,"2024-10-24 08:38:30"
7631,"Observation 7631","2024-10-23 23:00:00",Wetland,"44.142148569242, -90.177284483246",WI,"Ground count",,11,adedrickson,"2024-10-24 08:40:14"
7632,"Observation 7632","2024-10-23 23:00:00",Wetland,"44.146094575874, -90.152534401828",WI,"Ground count",,327,adedrickson,"2024-10-24 08:42:58"
7633,"Observation 7633","2024-10-22 14:20:06","Mixed-Wetland Agricultural field","41.137231418968, -86.915502548218",IN,"Point count",,3476,JPFWA,"2024-10-25 09:08:05"
7634,"Observation 7634","2024-10-24 12:15:31",Wetland,"44.527663822043, -88.625443656447",WI,"Point count",,3237,woodbb,"2024-10-25 10:29:12"
7635,"Observation 7635","2024-10-21 12:00:00",Wetland,"41.212641953261, -87.018051857874",IN,"Ground count","Barb counted 887 cranes that flew out the west side of NIPSCO.  Her friend, Claudia Pletting counted 103 that flew out the south side of NIPSCO.  Total number was 990 cranes.",990,blucas,"2024-10-26 07:54:11"
7636,"Observation 7636","2024-10-22 11:50:00",Wetland,"45.174763643987, -87.641988276518",MI,"Ground count","In the pond for the night, counted as they took off for the fields before and after sunrise.  ",169,dodobird12,"2024-10-27 11:09:43"
7637,"Observation 7637","2024-10-26 22:45:00","Mixed-Wetland Agricultural field","44.223514398101, -83.935714642101",MI,"Point count","Weather:  CLR, Calm, 50F.
Sunset 6:36pm local time",1435,lvanwago,"2024-10-27 21:19:04"
7638,"Observation 7638","2024-10-28 22:43:39","Agricultural field","41.402844011611, -80.437716784139",PA,"Ground count",,4,shenangolake,"2024-10-29 07:45:29"
7639,"Observation 7639","2024-10-29 11:56:00",Wetland,"44.649098067528, -88.533193858244",WI,"Ground count",,7322,chrisjrswt,"2024-10-29 09:40:51"
7640,"Observation 7640","2024-10-28 21:32:00","Mixed-Wetland Agricultural field","43.009101571736, -76.748922099179",NY,"Ground count","Cranes started half at ag field to the northeast and half in wetland and then all moved to wetland by sunset at 6:15pm",191,cassidy_attanasio,"2024-10-29 11:08:18"
7641,"Observation 7641","2024-10-23 22:15:00",Wetland,"44.69754071575, -89.82284997864",WI,"Ground count",,5200,eyersp,"2024-10-29 13:21:00"
7642,"Observation 7642","2024-10-28 22:00:00",Wetland,"44.711813864715, -89.886823433312",WI,"Ground count","Previous surveys were located just to the southwest of this location. Previous wetland is drawn down and under construction.",643,eyersp,"2024-10-29 13:25:44"
7643,"Observation 7643","2024-10-29 02:50:00",Sandbar,"41.288513246695, -80.386220467585",PA,"Ground count",,0,shenangolake,"2024-10-29 14:44:12"
7644,"Observation 7644","2024-10-29 02:50:00","Mixed-Wetland Agricultural field","41.297594741317, -80.395917057341",PA,"Ground count",,0,shenangolake,"2024-10-29 14:44:58"
7645,"Observation 7645","2024-10-29 03:45:00","Mixed-Wetland Agricultural field","41.286026854882, -80.327247868573",PA,"Ground count",,0,shenangolake,"2024-10-29 14:46:00"
7646,"Observation 7646","2024-10-28 19:30:00",Sandbar,"41.298568167976, -80.435730433192",PA,"Ground count",,0,shenangolake,"2024-10-29 14:47:10"
7647,"Observation 7647","2024-10-28 17:45:00","Agricultural field","41.347966379158, -80.505332748104",PA,"Ground count",,0,shenangolake,"2024-10-29 14:47:52"
7648,"Observation 7648","2024-10-28 18:35:00","Mixed-Wetland Agricultural field","41.302834579201, -80.446012593855",PA,"Ground count",,0,shenangolake,"2024-10-29 14:49:15"
7649,"Observation 7649","2024-10-28 18:10:00","Mixed-Wetland Agricultural field","41.354281925042, -80.539743075988",OH,"Ground count",,0,shenangolake,"2024-10-29 14:50:09"
7650,"Observation 7650","2024-10-22 11:15:00",Wetland,"43.125641751669, -78.409268602219",NY,"Ground count","Cranes observed flying over the observation point, coming from a roosting area.",17,pjhess10,"2024-10-30 09:43:37"
7651,"Observation 7651","2024-10-24 23:41:26",Wetland,"43.007577709264, -76.751746216534",NY,"Ground count",,205,christina.hoh,"2024-10-30 11:06:43"
7652,"Observation 7652","2024-10-28 12:00:00",Wetland,"39.497381340264, -75.597656151715",DE,"Ground count",,29,dewildlands,"2024-10-30 12:27:43"
7653,"Observation 7653","2024-10-30 00:21:00",Wetland,"39.497378311982, -75.597680865033",DE,"Ground count",,32,dewildlands,"2024-10-30 12:28:40"
7654,"Observation 7654","2024-10-22 14:00:39",Wetland,"45.518757272129, -93.760570639993",MN,"Ground count",,12544,codeman1982,"2024-10-30 12:53:22"
7655,"Observation 7655","2024-10-25 23:00:00",Wetland,"43.334113, -84.0381219",MI,"Point count",,714,scerveny,"2024-10-31 09:29:09"
7656,"Observation 7656","2024-10-23 23:00:00",Wetland,"43.334113, -84.0381219",MI,"Point count",,0,scerveny,"2024-10-31 09:30:30"
7657,"Observation 7657","2024-10-29 22:45:00",Sandbar,"42.900644400879, -83.515072955573",MI,"Point count","Gale Lake count - Counter Richard Naber - Weather was overcast and 75 Degrees",4,rjn4039,"2024-10-31 11:16:43"
7658,"Observation 7658","2024-10-29 22:45:00",Sandbar,"42.889096973292, -83.581534823536",MI,"Point count","DelWebb Pond count - Counters Linda Berker & Nancy Covucci - Weather was overcast and 75 Degree",137,rjn4039,"2024-10-31 11:19:56"
7659,"Observation 7659","2024-10-29 22:45:00",Sandbar,"42.909160693811, -83.506128137836",MI,"Point count","Goodrich millpond count - Counters Fred & Alyce Townsend - Weather was overcast and 75 Degrees",499,rjn4039,"2024-10-31 11:22:56"
7660,"Observation 7660","2024-10-23 22:45:00",Sandbar,"42.804605077462, -83.613805224428",MI,"Point count","Night Roost, Holly Michigan, Bush Lake, Oakland County
Wade Wines Counter",66,rjn4039,"2024-10-31 11:27:07"
7661,"Observation 7661","2024-10-24 20:30:00",Wetland,"42.77294773064, -83.814221727144",MI,"Ground count","The temperature was 55 degrees and very little wind. ",206,allantt,"2024-10-31 12:06:53"
7662,"Observation 7662","2024-10-28 21:45:37",Wetland,"42.349864186866, -84.277260813583",MI,"Point count","Private property 2 miles north of Haehnle. Cranes gathered on north shore of open water.  Much more activity and birds coming in to the wetland south of my station. Likely hundreds of birds.",67,sjerant,"2024-10-31 12:54:40"
7663,"Observation 7663","2024-10-28 21:15:00",Sandbar,,,"Ground count","weather was clear, temp in 60s",96,"frederick l honhart","2024-10-31 12:54:42"
7664,"Observation 7664","2024-10-28 20:20:00",Wetland,"42.3555219, -84.2897633",MI,"Point count","Observer:  Lathe Claflin
From Kraig’s deck looking west I counted 762 crane that remained after dark. They came in from about 6:20 to 7:10.  
The gps coordinates are; 42.35370, -84.28825 [note these posted west of location that is posted on this portal] for the middle of their landing place.",762,sjerant,"2024-10-31 12:59:19"
7665,"Observation 7665","2024-10-28 22:00:00",Wetland,"42.354317003725, -84.281414373271",MI,"Point count","Observer:  Lathe Claflin
I also determined that there were at least 261 cranes that came in to a wet area to the east of Curt’s place after 6 until 6:20 when I had to stop counting them because cranes started coming in at the west spot. More came to this spot until about 6:40. The estimated coordinates are; 42.35567, -84.28347 [note these posted west of location that is posted on this portal] .",261,sjerant,"2024-10-31 13:01:27"
7666,"Observation 7666","2024-10-28 22:00:00",Wetland,"42.329774487249, -84.27857121051",MI,"Point count","Observers:  Don & Robyn Henise",1046,sjerant,"2024-10-31 13:04:25"
7667,"Observation 7667","2024-10-31 19:33:22",Wetland,"45.70934940059, -92.689563502365",WI,"Point count",,5681,jjdittrich,"2024-10-31 14:35:49"
7668,"Observation 7668","2024-10-29 14:00:00",Wetland,"45.698245567587, -92.735460616178",WI,"Point count",,710,jjdittrich,"2024-10-31 14:39:55"
7669,"Observation 7669","2024-10-29 14:00:00",Wetland,"45.850783346822, -92.674620980066",WI,"Point count",,1558,jjdittrich,"2024-10-31 14:41:19"
7670,"Observation 7670","2024-10-29 14:00:00",Wetland,"45.827325123546, -92.645515008959",WI,"Point count",,746,jjdittrich,"2024-10-31 14:42:19"
7671,"Observation 7671","2024-10-29 14:00:00",Wetland,"45.864462788379, -92.55167083832",WI,"Point count",,3344,jjdittrich,"2024-10-31 14:43:00"
7672,"Observation 7672","2024-10-29 14:00:00",Wetland,"45.8622065829, -92.620742652267",WI,"Point count","We typically stage 1 or 2 observers on main dike road south of the refuge to count the many birds typically in the refuge. This fall cranes were not using the south end of the refuge and we didn't believe there were large numbers in the north end of the refuge - we were wrong. Unfortunately, many (2 or 3 thousand?) birds were not counted that flew south from the refuge in 2024.",177,jjdittrich,"2024-10-31 14:46:30"
7673,"Observation 7673","2024-10-30 13:15:00",Wetland,"41.437202392617, -83.046541423455",OH,"Ground count","Ottawa Shooting Club property; not ground count but aerial count
PLEASE DELETE THIS OBSERVATION - location information incorrect i changed to 0 cranes if it is not possible to delete",0,L@ura_Kearns,"2024-11-01 08:44:17"
7674,"Observation 7674","2024-10-21 18:30:00",Wetland,"42.050127346435, -84.170072739929",MI,"Point count","This pair lives here year round.",2,kcichy,"2024-11-01 15:02:02"
7675,"Observation 7675","2024-10-25 21:00:00",Wetland,"42.068119925831, -84.147456330729",MI,"Ground count","Hayes State Park Wampler's Lake Beach",3,kcichy,"2024-11-01 15:03:45"
7676,"Observation 7676","2024-10-26 14:38:00",Wetland,"42.054869568174, -84.134666518149",MI,"Point count","Flying south to north",2,kcichy,"2024-11-01 15:05:21"
7677,"Observation 7677","2024-10-29 15:51:00",Wetland,"42.047596490164, -84.166464508209",MI,"Ground count","This is a new unique pair living in this area.",2,kcichy,"2024-11-01 15:07:37"
7678,"Observation 7678","2024-10-23 22:16:00","Mixed-Wetland Agricultural field","42.41491067825, -85.476037662701",MI,"Point count","Several hundred Sandhill Cranes did not land in my count area but flew to another area located 1/2 mile to the west.
Counted for 45 minutes.",421,Kpk2473,"2024-11-01 15:19:18"
7679,"Observation 7679","2024-10-29 14:57:07","Agricultural field","42.170178571192, -84.543280470514",MI,"Ground count",,0,"joyce peterson","2024-11-03 07:55:19"
7680,"Observation 7680","2024-10-29 14:59:39","Agricultural field","42.177875368776, -84.545512068414",MI,"Ground count",,0,"joyce peterson","2024-11-03 08:02:09"
7681,"Observation 7681","2024-10-29 15:04:50","Agricultural field","42.185353199764, -84.560668865078",MI,"Ground count","Corn still standing",0,"joyce peterson","2024-11-03 08:06:13"
7682,"Observation 7682","2024-10-29 15:06:50","Agricultural field","42.188698349654, -84.558345072894",MI,"Ground count",,0,"joyce peterson","2024-11-03 08:08:03"
7683,"Observation 7683","2024-10-29 15:08:50","Agricultural field","42.192394783446, -84.552720755398",MI,"Ground count","corn still standing",0,"joyce peterson","2024-11-03 08:11:39"
7684,"Observation 7684","2024-10-29 15:10:50","Agricultural field","42.194653935967, -84.558590900813",MI,"Ground count","Corn not planted in this field this year",0,"joyce peterson","2024-11-03 08:15:40"
7685,"Observation 7685","2024-10-30 21:08:45",Sandbar,"42.159924802519, -84.281170963445",MI,"Ground count","With Bill Sonnet.",539,ross.green,"2024-11-03 18:14:10"
7686,"Observation 7686","2024-10-28 21:18:22","Mixed-Wetland Agricultural field","42.311997774193, -84.366474705024",MI,"Ground count","Between 1200 and 1500 Sandhill Cranes in agricultural fields/wetlands when we got there, but all of them left the area just before dark, heading northeast, east and south.  With Mike Bowen.",0,ross.green,"2024-11-03 18:22:46"
7687,"Observation 7687","2024-10-30 13:53:00",Wetland,"41.615678518622, -83.160915587842",OH,"Ground count","aerial survey not ground survey",15,L@ura_Kearns,"2024-11-04 12:34:13"
7688,"Observation 7688","2024-10-30 22:40:00",Wetland,"42.772825651772, -83.814302381288",MI,"Point count",,166,dtinson2,"2024-11-04 12:35:16"
7689,"Observation 7689","2024-10-30 13:15:00",Wetland,"41.438616332216, -82.981245231128",OH,"Ground count","aerial survey",7,L@ura_Kearns,"2024-11-04 12:37:32"
7690,"Observation 7690","2024-10-30 13:28:59",Wetland,"41.468608994881, -83.019193544617",OH,"Ground count","aerial survey",3,L@ura_Kearns,"2024-11-04 12:39:44"
7691,"Observation 7691","2024-10-30 13:47:00",Wetland,"41.601339242603, -83.101148362162",OH,"Ground count","aerial survey",30,L@ura_Kearns,"2024-11-04 12:41:36"
7692,"Observation 7692","2024-10-30 13:59:54",Wetland,"41.628019455536, -83.240992853967",OH,"Ground count","aerial survey",6,L@ura_Kearns,"2024-11-04 12:42:53"
7693,"Observation 7693","2024-10-30 14:07:00",Wetland,"41.6499, -83.280796",OH,"Ground count","aerial survey",5,L@ura_Kearns,"2024-11-04 12:44:12"
7694,"Observation 7694","2024-10-31 02:22:17",Wetland,"41.679524723667, -83.315038528867",OH,"Ground count","aerial survey",15,L@ura_Kearns,"2024-11-04 12:45:42"
7695,"Observation 7695","2024-10-31 03:02:17",Wetland,"40.70606880013, -83.274536615466",OH,"Ground count","aerial survey",77,L@ura_Kearns,"2024-11-04 12:47:18"
7696,"Observation 7696","2024-10-30 15:27:00",Wetland,"40.749189050297, -82.087140336928",OH,"Ground count","aerial survey",79,L@ura_Kearns,"2024-11-04 12:49:00"
7697,"Observation 7697","2024-10-30 15:39:00",Wetland,"40.675736045628, -81.959101994789",OH,"Ground count","aerial survey",109,L@ura_Kearns,"2024-11-04 12:50:32"
7698,"Observation 7698","2024-10-30 17:30:08",Wetland,"41.455110669375, -80.834578886508",OH,"Ground count","aerial survey",127,L@ura_Kearns,"2024-11-04 12:51:50"
7699,"Observation 7699","2024-10-30 17:49:08",Wetland,"41.532756920572, -81.102462305032",OH,"Ground count","aerial survey",24,L@ura_Kearns,"2024-11-04 12:53:07"
7700,"Observation 7700","2024-10-28 20:30:02",Wetland,"42.394304865668, -84.998559951782",MI,"Point count","Two counters counting from the Kiwanis Youth Conservation Area overlooking Big Marsh Lake which is located on Michigan Audubon Baker Sanctuary",1595,MichiganAudubon,"2024-11-04 12:55:53"
7701,"Observation 7701","2024-10-28 22:30:00",Wetland,"42.49210104442, -85.329572750571",MI,"Ground count","Observed flying into night roost",43,lisaduke,"2024-11-04 14:31:35"
7702,"Observation 7702","2024-10-30 15:30:33",Wetland,"40.716711920319, -95.579617448559",IA,"Ground count","Riverton WMA",3,Orrin.Jones@dnr.iowa.gov,"2024-11-04 15:06:41"
7703,"Observation 7703","2024-10-28 15:04:33",Wetland,"43.159462551589, -93.74159203761",IA,"Ground count","Eagle Flats WPA",60,Orrin.Jones@dnr.iowa.gov,"2024-11-04 15:07:48"
7704,"Observation 7704","2024-10-25 15:04:33",Wetland,"42.824041915124, -92.236947244044",IA,"Ground count","Sweet Marsh WMA",200,Orrin.Jones@dnr.iowa.gov,"2024-11-04 15:08:46"
7705,"Observation 7705","2024-10-25 16:04:33","Agricultural field","42.69711113564, -92.159383957757",IA,"Ground count","Aldo Leopold WMA",150,Orrin.Jones@dnr.iowa.gov,"2024-11-04 15:23:44"
