"MLog","RelDate","RelSite","State","County","City","Waterway","BottomFeed","NatVeg","VegType","MonthsVeg","DisplayType","RelType","MonthsExpWater","Tracker","PartOrg","VetID","Weight","EstW","WDate","Length","EstL","LDate","Comments","Org","CreateBy","CreateDate","UpdateBy","UpdateDate"
8520,2022-02-01 00:00:00.000,Port Everglades,FL,Broward,Fort Lauderdale,ICW,,,,,,,,,"Jacksonville Zoo, FWCSE, FWCLE",yjafarey,540,N,2022-02-01 00:00:00.000,294,N,2022-02-01 00:00:00.000,,JAX,cmiller,2022-02-02 15:26:10.527,D,2022-02-02 15:26:10.527
8521,2022-07-12 00:00:00.000,Anchorage Park,FL,Palm Beach,Palm Beach,Earman River,,,,,,,,,,DLinderman,461,N,2022-07-12 00:00:00.000,280,N,2022-07-12 00:00:00.000,,SWF,lbraso,2022-07-12 11:31:02.110,D,2022-07-12 11:31:02.110
8522,2022-07-28 00:00:00.000,Blue Spring State Park,FL,Volusia,Orange City,St. Johns River,,,,,,,,CMARI,Jax Zoo and CMARI,yjafarey,406,N,2022-07-28 00:00:00.000,274,N,2022-07-28 00:00:00.000,,JAX,cmiller,2022-07-28 14:40:54.357,D,2022-07-28 14:40:54.357
8522,2023-02-13 00:00:00.000,BSSP,FL,Volusia,Orange City,St. Johns River,,,,,,,,,,sdirocco,456,N,2023-02-13 00:00:00.000,281,N,2023-02-13 00:00:00.000,,SWF,lbraso,2023-02-14 08:15:16.047,D,2023-02-14 08:15:16.047
8523,2022-04-14 00:00:00.000,"33000 Overseas Hwy",FL,Monroe,Big Pine Key,Spanish Harbor Channel,,,,,,,,Pit Tags,"DRC, Aquarium Encounters and FWC voluteers assisted with release",sloos,575,N,2022-04-12 00:00:00.000,321,N,2022-04-12 00:00:00.000,,MSQ,jheyde,2022-04-21 12:41:32.113,D,2022-04-21 12:41:32.113
8524,2022-03-02 00:00:00.000,"3 sisters spring",FL,Citrus,Crystal River,Crystal River,,,,"00",,,,," SWF, USFWS refuge ,Volusia county",sdirocco,265,N,2022-02-21 00:00:00.000,231,N,2022-01-03 00:00:00.000,released,SWF,lbraso,2022-03-06 07:29:20.383,D,2022-03-06 07:29:20.383
8525,2022-05-03 00:00:00.000,Anchorage Park,FL,Palm Beach,North Palm Beach,Earman River,,,,,,,,,"swf, sefwc fpl",creid,304,N,2022-05-03 00:00:00.000,227,N,2022-05-03 00:00:00.000,,SWF,lbraso,2022-05-04 06:46:39.460,D,2022-05-04 06:46:39.460
8527,2024-01-24 00:00:00.000,"3 Sisters spring",FL,Citrus,Crystal River,Crystal River,1,,,,F,F,>12,,,LStaggs,359,N,2024-01-24 00:00:00.000,254,N,2024-01-24 00:00:00.000,,SWF,lbraso,2024-01-24 10:14:15.203,D,2024-01-24 10:14:15.203
8528,2022-07-14 00:00:00.000,"Round Island Riverside Park, Indian River County",FL,Indian River,Vero Beach,Indian River Lagoon,,,,,,,,,,enolan,618,N,2022-05-31 00:00:00.000,294,N,2022-05-31 00:00:00.000,,LVS,lmcduffie,2022-07-14 17:29:22.520,D,2022-07-14 17:29:22.520
8532,2024-01-18 00:00:00.000,PEEC,FL,Broward,Ft. Lauderdale,Stranahan River,,,,,,,,,everybody,sdirocco,1059,N,2024-01-18 00:00:00.000,325,N,2024-01-18 00:00:00.000,,SWF,lbraso,2024-01-21 06:10:32.020,D,2024-01-21 06:10:32.020
9532,2024-01-22 00:00:00.000,FPL FT Myers,FL,Lee,Ft Myers,Orange River,,,,,,,,,,creid,265,N,2024-01-22 00:00:00.000,231,N,2024-01-22 00:00:00.000,,SWF,lbraso,2024-02-07 13:22:28.023,D,2024-02-07 13:22:28.023
9536,2023-01-17 00:00:00.000,Orange River,FL,Lee,Ft Myers,Orange River,,,,,,,,,"SWF, SWFWC",sdirocco,295,N,2023-01-17 00:00:00.000,239,N,2023-01-17 00:00:00.000,,SWF,lbraso,2023-01-22 06:37:42.433,D,2023-01-22 06:37:42.433
9537,2022-08-25 00:00:00.000,Anchorage Park,FL,Palm Beach,North Palm Beach,Earman River,,,,,,,,,,creid,718,N,2022-08-25 00:00:00.000,333,N,2022-08-25 00:00:00.000,,SWF,lbraso,2022-08-25 12:44:00.907,D,2022-08-25 12:44:00.907
9538,2022-06-01 00:00:00.000,Anchorage Park,FL,Palm Beach,North Palm Beach,Earman River,,,,,,,,,,creid,425,N,2022-06-01 00:00:00.000,271,N,2022-06-01 00:00:00.000,,SWF,lbraso,2022-06-02 06:51:36.253,D,2022-06-02 06:51:36.253
9541,2022-08-11 00:00:00.000,Round Island Riverside Park,FL,Indian River,Vero Beach,Indian river,,,,,,,,,,creid,693,N,2022-08-11 00:00:00.000,334,N,2022-08-11 00:00:00.000,,SWF,lbraso,2022-08-15 09:22:50.353,D,2022-08-15 09:22:50.353
9542,2022-04-27 00:00:00.000,PEEC,FL,Broward,Ft. Lauderdale,Stranahan River,,,,,,,,,"SWF, SEFWC FWCLE",DLinderman,505,N,2022-04-27 00:00:00.000,295,N,2022-04-19 00:00:00.000,,SWF,lbraso,2022-04-27 09:48:40.857,D,2022-04-27 09:48:40.857
9543,2022-05-05 00:00:00.000,BSSP,FL,Volusia,Orange City,St. Johns River,,,,,,,,,,sdirocco,722,N,2022-05-05 00:00:00.000,334,N,2022-05-05 00:00:00.000,,SWF,lbraso,2022-05-31 12:16:17.960,D,2022-05-31 12:16:17.960
9544,2022-07-07 00:00:00.000,Moore's Creek,FL,St. Lucie,Fort Pierce,Indian river ,,,,,,,,,,sdirocco,772,N,2022-07-07 00:00:00.000,332,N,2022-07-07 00:00:00.000,,SWF,lbraso,2022-07-13 03:42:49.963,D,2022-07-13 03:42:49.963
9546,2022-04-19 00:00:00.000,Sportsman boat ramp,FL,Putnam,Welaka,St. Johns River,,,,,,,,CMARI,Jacksonville Zoo and CMARI,yjafarey,510,N,2022-04-19 00:00:00.000,306,N,2022-04-19 00:00:00.000,,JAX,cmiller,2022-04-20 13:58:42.087,D,2022-04-20 13:58:42.087
9547,2022-06-07 00:00:00.000,Round Island Riverside Park,FL,Indian River,Vero Beach,Indian River South,,,,,,,,,,creid,627,N,2022-06-07 00:00:00.000,310,N,2022-06-07 00:00:00.000,,SWF,lbraso,2022-06-07 12:50:47.903,D,2022-06-07 12:50:47.903
9555,2022-08-18 00:00:00.000,Everglades City rod and gun lodge ,FL,Collier,Everglades City,Chokoloskee Bay,,,,,,,,,,LStaggs,220,N,2022-08-15 00:00:00.000,218,N,2022-08-18 00:00:00.000,,SWF,lbraso,2022-08-18 13:16:17.163,D,2022-08-18 13:16:17.163
9556,2022-07-20 00:00:00.000,"3 Sisters spring",FL,Citrus,Crystal River,Kings Bay,,,,,,,,,,LStaggs,254,N,2022-07-20 00:00:00.000,239,N,2022-07-20 00:00:00.000,,SWF,lbraso,2022-07-20 15:43:07.417,D,2022-07-20 15:43:07.417
9558,2022-05-10 00:00:00.000,BSSP,FL,Volusia,Orange City,St. Johns River,,,,,,,,,"SWF,SMC,CMARI,ECFWC.VOLUSIA",sdirocco,634,N,2022-05-10 00:00:00.000,305,N,2022-05-10 00:00:00.000,,SWF,lbraso,2022-05-15 08:14:23.670,D,2022-05-15 08:14:23.670
9560,2022-08-25 00:00:00.000,Oak Harbor boat ramp,FL,Duval,Jacksonville,intercoastal waterway,,,,,,,,,,creid,472,N,2022-08-25 00:00:00.000,290,N,2022-08-25 00:00:00.000,,SWF,lbraso,2022-08-25 12:48:12.170,D,2022-08-25 12:48:12.170
9563,2022-10-05 00:00:00.000,Anchorage Park,FL,Palm Beach,North Palm Beach,Earman River,,,,,,,,,SEFWC,DLinderman,534,N,2022-10-05 00:00:00.000,290,N,2022-10-05 00:00:00.000,,SWF,lbraso,2022-10-05 10:33:54.107,D,2022-10-05 10:33:54.107
9570,2022-11-29 00:00:00.000,Key Colony boat ramp,FL,Monroe,Marathon,Florida Bay,,,,,,,,,"sw, sefwc,aq encounters drc",creid,588,N,2022-11-29 00:00:00.000,307,N,2022-11-29 00:00:00.000,,SWF,lbraso,2022-11-29 13:47:57.913,D,2022-11-29 13:47:57.913
9571,2023-02-23 00:00:00.000,Halls River,FL,Citrus,Homosassa,Halls River,,,,,,,,,,mnau,660,N,2023-02-10 00:00:00.000,310,N,2023-02-10 00:00:00.000,,LPZ,mlippincot,2023-02-24 10:58:41.430,D,2023-02-24 10:58:41.430
9574,2023-06-22 00:00:00.000,Koreshan State Park,FL,Lee,Estero,Estero River,,,,,,,,,"SW, SWFWC",sdirocco,522,N,2023-06-22 00:00:00.000,295,N,2023-06-22 00:00:00.000,,SWF,lbraso,2023-06-25 09:01:42.103,D,2023-06-25 09:01:42.103
9575,2023-06-22 00:00:00.000,Koreshan State Park,FL,Lee,Estero,Estero River,,,,,,,,,,sdirocco,286,N,2023-06-22 00:00:00.000,231,N,2023-06-22 00:00:00.000,,SWF,lbraso,2023-06-25 09:02:02.780,D,2023-06-25 09:02:02.780
9576,2022-07-14 00:00:00.000,Round Island Riverside Park,FL,Indian River,Vero Beach,Indian river,,,,,,,,,"SWF, SEFWC",sdirocco,334,N,2022-07-14 00:00:00.000,249,N,2022-07-14 00:00:00.000,,SWF,lbraso,2022-07-14 12:51:52.620,D,2022-07-14 12:51:52.620
9578,2022-08-03 00:00:00.000,Palma Sola Causeway,FL,Manatee,Bradenton,Sarasota Bay,,,,,,,,,,DLinderman,604,N,2022-08-03 00:00:00.000,335,N,2022-08-03 00:00:00.000,,SWF,lbraso,2022-08-16 12:54:52.993,D,2022-08-16 12:54:52.993
9579,2022-08-03 00:00:00.000,Palma Sola Causeway,FL,Manatee,Bradenton,Sarasota Bay,,,,,,,,,,DLinderman,110,N,2022-08-03 00:00:00.000,165,N,2022-08-03 00:00:00.000,,SWF,lbraso,2022-08-16 12:56:28.607,D,2022-08-16 12:56:28.607
9581,2024-01-18 00:00:00.000,PEEC,FL,Broward,Ft. Lauderdale,Stranahan River,,,,,,,,,everybody,sdirocco,313,N,2024-01-18 00:00:00.000,226,N,2024-01-18 00:00:00.000,,SWF,lbraso,2024-01-21 06:12:07.950,D,2024-01-21 06:12:07.950
9582,2022-11-29 00:00:00.000,Orange Harbor Mobile Park ,FL,Lee,Ft Myers,Caloosahatchee River ,,,,,,,,,,mnau,317,N,2022-11-16 00:00:00.000,240,N,2022-11-16 00:00:00.000,,LPZ,mlippincot,2022-11-29 14:19:48.680,D,2022-11-29 14:19:48.680
9583,2022-11-29 00:00:00.000,Round Island Riverside Park,FL,Indian River,Vero Beach,Indian River,,,,,,,,USGS,"Jax Zoo, FWC ECFL, USGS",yjafarey,434,N,2022-11-29 00:00:00.000,274,N,2022-11-29 00:00:00.000,,JAX,cmiller,2022-11-30 09:22:01.043,D,2022-11-30 09:22:01.043
9587,2022-11-29 00:00:00.000,Key Colony boat ramp,FL,Monroe,Marathon,Florida Bay,,,,,,,,,"SW,SEFWC,AQ ENCOUN, DRC",LStaggs,456,N,2022-11-29 00:00:00.000,260,N,2022-11-29 00:00:00.000,,SWF,lbraso,2022-11-29 13:50:13.340,D,2022-11-29 13:50:13.340
9589,2022-11-29 00:00:00.000,Key Colony boat ramp,FL,Monroe,Marathon,Florida Bay,,,,,,,,,"sw,sefwc,aq encount,drc",LStaggs,534,N,2022-11-29 00:00:00.000,302,N,2022-11-29 00:00:00.000,,SWF,lbraso,2022-11-29 13:52:16.733,D,2022-11-29 13:52:16.733
9591,2022-08-11 00:00:00.000,Round Island Riverside Park,FL,Indian River,Vero Beach,Indian river,,,,,,,,,,sdirocco,215,N,2022-08-11 00:00:00.000,210,N,2022-08-11 00:00:00.000,,SWF,lbraso,2022-08-15 09:24:59.807,D,2022-08-15 09:24:59.807
9593,2022-12-21 00:00:00.000,Round Island Riverside Park,FL,Indian River,Vero Beach,Indian River,,,,,F,B,,,Jax Zoo and FWC ECFL,mpersky,412,N,2022-12-20 00:00:00.000,277,N,2022-12-20 00:00:00.000,,JAX,cmiller,2022-12-22 17:42:02.907,D,2022-12-22 17:42:02.907
9601,2023-02-16 00:00:00.000,TECO Discharge Canal ,FL,Hillsborough,Apollo Beach,TECO Discharge Canal ,,,,,,,,,,mnau,732,N,2023-02-06 00:00:00.000,347,N,2023-02-06 00:00:00.000,,LPZ,mlippincot,2023-02-20 09:30:57.353,D,2023-02-20 09:30:57.353
9602,2023-02-16 00:00:00.000,TECO Discharge Canal ,FL,Hillsborough,Apollo Beach,TECO Discharge Canal ,,,,,,,,,,mnau,154,N,2023-02-06 00:00:00.000,191,N,2023-02-06 00:00:00.000,,LPZ,mlippincot,2023-02-20 09:32:34.213,D,2023-02-20 09:32:34.213
9610,2024-01-24 00:00:00.000,"3 Sisters spring",FL,Citrus,Crystal River,Crystal River,1,,,,F,F,>12,,,sdirocco,304,N,2024-01-24 00:00:00.000,233,N,2024-01-24 00:00:00.000,,SWF,lbraso,2024-01-24 10:17:16.003,D,2024-01-24 10:17:16.003
9629,2024-02-13 00:00:00.000,Three Sisters Spring,FL,Citrus,Crystal River,Three Sisters Spring,1,1,"hyacinth, sea grass, hydrilla, eel grass","10",F,F,"10",CMARI,"The Bishop (formerly SFM), FWC, USFWS, ZooTampa, CMA, CMARI",dmurphy,277,N,2024-02-13 00:00:00.000,224,N,2024-01-19 00:00:00.000,,SFM,vedmonds,2024-02-14 15:58:22.713,D,2024-02-14 15:58:22.713
9636,2023-03-23 00:00:00.000,Manatee observation and Education center,FL,St. Lucie,Ft. Pierce,Indian river ,,,,,,,,,"SEFWC, SWF",DLinderman,750,N,2023-03-23 00:00:00.000,325,N,2023-03-23 00:00:00.000,,SWF,lbraso,2023-03-26 06:58:50.260,D,2023-03-26 06:58:50.260
9637,2023-03-16 00:00:00.000,Three Sisters Spring ,FL,Citrus,Crystal River,Three Sisters Spring ,,,,,,,,,,mnau,213,N,2023-03-03 00:00:00.000,216,N,2023-03-03 00:00:00.000,,LPZ,mlippincot,2023-03-21 05:46:44.770,D,2023-03-21 05:46:44.770
9638,2023-04-05 00:00:00.000,Caloosahatchee River ,FL,Glades,Moore Haven,Caloosahatchee River ,,,,,,,,,,mnau,540,N,2023-03-06 00:00:00.000,304,N,2023-03-06 00:00:00.000,,LPZ,mlippincot,2023-04-10 15:37:50.767,D,2023-04-10 15:37:50.767
9639,2023-03-29 00:00:00.000,Key Largo,FL,Monroe,Key Largo,Buttonwood Sound,,,,,,,,,"SWF,SEFWC,DOLPHINS PLUS,",sdirocco,438,N,2023-03-29 00:00:00.000,301,N,2023-03-29 00:00:00.000,,SWF,lbraso,2023-04-03 03:57:17.600,D,2023-04-03 03:57:17.600
9640,2023-03-14 00:00:00.000,River breeze,FL,Volusia,Oak Hill,Indian river ,,,,,,,,,,DLinderman,752,N,2023-03-14 00:00:00.000,309,N,2023-03-14 00:00:00.000,,SWF,lbraso,2023-03-15 07:18:15.413,D,2023-03-15 07:18:15.413
9641,2023-03-14 00:00:00.000,River breeze,FL,Volusia,Oak Hill,Indian river ,,,,,,,,,,DLinderman,263,N,2023-03-14 00:00:00.000,195,N,2023-03-14 00:00:00.000,,SWF,lbraso,2023-03-15 07:19:45.540,D,2023-03-15 07:19:45.540
9642,2023-03-14 00:00:00.000,River breeze,FL,Volusia,Oak Hill,Indian river ,,,,,,,,,,LStaggs,831,N,2023-03-14 00:00:00.000,352,N,2023-03-14 00:00:00.000,,SWF,lbraso,2023-03-15 07:21:22.493,D,2023-03-15 07:21:22.493
9644,2024-02-15 00:00:00.000,Three Sisters Springs,FL,Citrus,Crystal River,Crystal River,1,1,eel grass,"03",B,F,"10",,,enolan,272,N,2024-01-26 00:00:00.000,222,Y,2024-01-26 00:00:00.000,,LVS,lmcduffie,2024-02-17 06:53:23.407,D,2024-02-17 06:53:23.407
9647,2023-03-16 00:00:00.000,Three Sisters Spring ,FL,Citrus,Crystal River ,Three Sisters Spring ,,,,,,,,,,mnau,234,N,2023-03-12 00:00:00.000,222,N,2023-03-12 00:00:00.000,,LPZ,mlippincot,2023-03-21 05:37:02.850,D,2023-03-21 05:37:02.850
9648,2024-01-17 00:00:00.000,TECO Discharge Canal,FL,Hillsborough,Apollo Beach,TECO Discharge Canal ,1,1,,"00",F,B,"00",,          ,mnau,288,N,2023-12-14 00:00:00.000,233,N,2023-12-14 00:00:00.000,,LPZ,mlippincot,2024-01-19 13:20:16.407,ngordon,2024-06-10 12:52:30.287
9654,2023-12-20 00:00:00.000,"6990 Dickman Road",FL,Hillsborough,Apollo Beach,Tampa Bay,,,,,,,,,,bnolan,336,N,2023-12-01 00:00:00.000,248,N,2023-11-24 00:00:00.000,,LVS,lmcduffie,2023-12-22 10:22:34.163,D,2023-12-22 10:22:34.163
9655,2024-02-01 00:00:00.000,Berkley Canal,FL,Brevard,Cocoa Beach,Indian river ,,,,,,,,,,sdirocco,270,N,2024-02-01 00:00:00.000,239,N,2024-02-01 00:00:00.000,,SWF,lbraso,2024-02-07 13:17:05.747,D,2024-02-07 13:17:05.747
9656,2023-04-27 00:00:00.000,Salt Springs,FL,Marion,Salt Springs,Salt Springs,,,,,,,,,nefwc swf,sdirocco,490,N,2023-04-27 00:00:00.000,282,N,2023-04-27 00:00:00.000,,SWF,lbraso,2023-04-30 05:37:48.940,D,2023-04-30 05:37:48.940
9660,2024-01-30 00:00:00.000,TECO Discharge Canal,FL,Hillsborough,Apollo Beach,TECO Discharge Canal,1,1,Hydrilla,"01",,,,,Zoo Tampa,tclauss,272,N,2024-01-30 00:00:00.000,234,N,2024-01-09 00:00:00.000,,GAQ,kmathews,2024-02-26 08:42:49.670,D,2024-02-26 08:42:49.670
9669,2023-07-11 00:00:00.000,Biolab boat ramp,FL,Brevard,Titusville,Indian river north,,,,,,,,,"swf,usfws,ecfwc",LStaggs,352,N,2023-07-11 00:00:00.000,247,N,2023-07-11 00:00:00.000,,SWF,lbraso,2023-07-11 11:37:13.963,D,2023-07-11 11:37:13.963
9670,2023-04-20 00:00:00.000,River breeze,FL,Volusia,Oak Hill,Indian river north,,,,,,,,,,sdirocco,329,N,2023-04-20 00:00:00.000,268,N,2023-04-20 00:00:00.000,,SWF,lbraso,2023-04-23 05:35:51.817,D,2023-04-23 05:35:51.817
9671,2024-08-26 00:00:00.000,Hunter Spring,FL,Citrus,Crystal River,Crystal River,,,,,,,,,"sw,mmpl,refuge",creid,395,N,2024-08-26 00:00:00.000,271,N,2024-08-26 00:00:00.000,,SWF,lbraso,2024-09-01 06:20:08.960,D,2024-09-01 06:20:08.960
9672,2023-06-21 00:00:00.000,Rosen park ,FL,Lee,Cape Coral,Caloosahatchee River ,,,,,,,,,,mnau,317,N,2023-06-20 00:00:00.000,241,N,2023-05-09 00:00:00.000,,LPZ,mlippincot,2023-06-30 11:17:17.367,D,2023-06-30 11:17:17.367
9673,2024-01-30 00:00:00.000,TECO Discharge Canal,FL,Hillsborough,Apollo Beach,TECO Discharge Canal ,,,,,,,,,,tclauss,272,N,2024-01-30 00:00:00.000,221,N,2024-01-30 00:00:00.000,,LPZ,mlippincot,2024-02-21 06:49:50.767,D,2024-02-21 06:49:50.767
9674,2023-07-13 00:00:00.000,Pete's Pier boat ramp,FL,Citrus,Crystal River,Kings Bay,,,,,,,,,"Jax Zoo, FWC Path Lab, USFWS, Crystal River NWR",yjafarey,388,N,2023-07-13 00:00:00.000,268,N,2023-07-12 00:00:00.000,,JAX,cmiller,2023-07-13 12:15:03.517,D,2023-07-13 12:15:03.517
9677,2024-01-11 00:00:00.000,Three Sisters Spring ,FL,Citrus,Crystal River,Three Sisters Spring ,,,,,,,,,,mnau,270,N,2023-12-27 00:00:00.000,224,N,2023-12-27 00:00:00.000,,LPZ,mlippincot,2024-01-12 13:11:49.080,D,2024-01-12 13:11:49.080
9678,2023-06-20 00:00:00.000,Indian Mound Park,FL,Charlotte,Englewood,Lemon Bay,,,,,,,,,"swfwc,sw",LStaggs,436,N,2023-06-20 00:00:00.000,283,N,2023-06-20 00:00:00.000,,SWF,lbraso,2023-06-20 09:59:52.057,D,2023-06-20 09:59:52.057
9679,2023-07-12 00:00:00.000,Demere Key boat ramp,FL,Lee,St. James City,Charlotte Harbor,,,,,,,,,,LStaggs,413,N,2023-07-12 00:00:00.000,266,N,2023-07-12 00:00:00.000,,SWF,lbraso,2023-07-16 04:31:23.383,D,2023-07-16 04:31:23.383
9682,2023-07-18 00:00:00.000,Nokomis boat ramp,FL,Sarasota,Nokomis,Blackburn Bay,,,,,,,,,,DLinderman,393,N,2023-07-18 00:00:00.000,265,N,2023-07-18 00:00:00.000,,SWF,lbraso,2023-07-18 09:37:36.027,D,2023-07-18 09:37:36.027
9685,2023-07-06 00:00:00.000,Eckard College,FL,Pinellas,St. Pete,Boca Ciega Bay,,,,,,,,,MMPL,creid,325,N,2023-07-06 00:00:00.000,251,N,2023-07-06 00:00:00.000,,SWF,lbraso,2023-07-09 05:49:16.503,D,2023-07-09 05:49:16.503
9686,2023-07-06 00:00:00.000,shell rd boat ramp,FL,Collier,Naples,Rookery Bay,,,,,,,,,"swfwc, sw",sdirocco,386,N,2023-07-06 00:00:00.000,265,N,2023-07-06 00:00:00.000,,SWF,lbraso,2023-07-09 05:53:19.290,D,2023-07-09 05:53:19.290
9687,2023-06-20 00:00:00.000,Nokomis boat ramp,FL,Sarasota,Nokomis,Blackburn Bay,,,,,,,,,,DLinderman,240,N,2023-06-20 00:00:00.000,230,N,2023-06-20 00:00:00.000,,SWF,lbraso,2023-06-20 10:16:53.260,D,2023-06-20 10:16:53.260
9694,2023-08-09 00:00:00.000,Demere Key boat ramp,FL,Lee,St. James City,Pine Island Sound,,,,,,,,,,DLinderman,309,N,2023-08-09 00:00:00.000,236,N,2023-08-09 00:00:00.000,,SWF,lbraso,2023-08-14 08:07:52.650,D,2023-08-14 08:07:52.650
9696,2023-06-21 00:00:00.000,Estero Bay,FL,Lee,Bonita Springs,Estero Bay,,,,,,,,,,mnau,301,N,2023-05-09 00:00:00.000,240,N,2023-05-09 00:00:00.000,,LPZ,mlippincot,2023-06-30 11:13:32.813,D,2023-06-30 11:13:32.813
10705,2023-12-14 00:00:00.000,Nature's Resort RV park,FL,Citrus,Homosassa,Halls River,,,,,,,,,,mnau,297,N,2023-12-09 00:00:00.000,238,N,2023-11-30 00:00:00.000,,LPZ,mlippincot,2023-12-18 07:15:24.460,D,2023-12-18 07:15:24.460
11701,2024-08-08 00:00:00.000,Bass Pro boat ramp,FL,Monroe,Islamorada,Florida Bay,,,,,,,,,"sw,sefwc,aq encounters, drc",creid,715,N,2024-08-08 00:00:00.000,309,N,2024-08-08 00:00:00.000,,SWF,lbraso,2024-08-13 11:05:36.810,D,2024-08-13 11:05:36.810
11702,2024-04-30 00:00:00.000,Bass Pro boat ramp,FL,Monroe,Islamorada,Florida Bay,,,,,,,,,,creid,322,N,2024-04-30 00:00:00.000,228,N,2024-04-30 00:00:00.000,,SWF,lbraso,2024-05-12 06:35:19.240,D,2024-05-12 06:35:19.240
11703,2023-07-12 00:00:00.000,Demere Key boat ramp,FL,Lee,St. James City,Charlotte Harbor,,,,,,,,,,sdirocco,268,N,2023-07-12 00:00:00.000,249,N,2023-07-12 00:00:00.000,,SWF,lbraso,2023-07-16 04:33:47.153,D,2023-07-16 04:33:47.153
11704,2023-08-16 00:00:00.000,Bay Pines Boat Ramp,FL,Pinellas,St Petersburg,Bay Pine,,,,,,,,,,mnau,367,N,2023-07-27 00:00:00.000,276,N,2023-07-27 00:00:00.000,,LPZ,mlippincot,2023-08-22 09:52:42.817,D,2023-08-22 09:52:42.817
11710,2024-01-09 00:00:00.000,Nature's Resort RV park,FL,Citrus,Homosassa,Halls River,,,,,,,,,,mnau,492,N,2023-12-21 00:00:00.000,307,N,2023-12-21 00:00:00.000,,LPZ,mlippincot,2024-01-09 09:42:47.420,D,2024-01-09 09:42:47.420
11715,2023-09-07 00:00:00.000,Bayport Park boat ramp,FL,Hernando,Spring Hill,Weekiwachee,,,,,,,,,"swf, mmpl",DLinderman,515,N,2023-09-07 00:00:00.000,286,N,2023-09-07 00:00:00.000,,SWF,lbraso,2023-09-10 06:18:48.943,D,2023-09-10 06:18:48.943
11719,2023-08-03 00:00:00.000,Dunlawton boat ramp,FL,Volusia,Port Orange,Halifax River,,,,,,,,,"swf, nefwc",creid,652,N,2023-08-03 00:00:00.000,306,N,2023-08-03 00:00:00.000,,SWF,lbraso,2023-08-15 07:33:18.960,D,2023-08-15 07:33:18.960
11725,2023-09-28 00:00:00.000,Titusville marina park,FL,Brevard,Titusville,Indian river ,,,,,,,,,"swf, ecfwc",creid,397,N,2023-09-28 00:00:00.000,271,N,2023-09-28 00:00:00.000,,SWF,lbraso,2023-10-01 05:04:27.893,D,2023-10-01 05:04:27.893
11727,2023-12-07 00:00:00.000,Flamingo Park,FL,Miami/Dade,Homestead,Wilderness waterway,,,,,,,,,"swf,swfwc",sdirocco,252,N,2023-12-07 00:00:00.000,206,N,2023-12-07 00:00:00.000,,SWF,lbraso,2023-12-10 07:05:46.397,D,2023-12-10 07:05:46.397
11746,2024-05-07 00:00:00.000,Riverhaven Marina,FL,Citrus,Homosassa,Homosassa River,,,,,,,,,"Clearwater Marine Aquarium, FWC-NWFS",dmurphy,304,N,2024-05-07 00:00:00.000,245,N,2024-04-09 00:00:00.000,,SFM,vedmonds,2024-05-08 15:18:27.477,D,2024-05-08 15:18:27.477
11748,2024-01-04 00:00:00.000,PEEC,FL,Broward,Ft. Lauderdale,Stranahan River,,,,,,,,,"SEFWC, FWCLE",LStaggs,581,N,2024-01-04 00:00:00.000,320,N,2024-01-04 00:00:00.000,,SWF,lbraso,2024-01-08 06:38:25.403,D,2024-01-08 06:38:25.403
11760,2024-03-01 00:00:00.000,TECO Discharge Canal,FL,Hillsborough,Apollo Beach,TECO Discharge Canal ,,,,,,,,,,mnau,322,N,2024-02-15 00:00:00.000,259,N,2024-02-15 00:00:00.000,,LPZ,mlippincot,2024-03-14 09:18:46.190,D,2024-03-14 09:18:46.190
11763,2024-06-24 00:00:00.000,Powell's Campground/Lake Dexter Boat Ramp,FL,Volusia,Astor,Lake Dexter,1,,,,F,F,"07",CMARI,"Jacksonville Zoo, CMARI",mpersky,567,N,2024-06-11 00:00:00.000,302,N,2024-06-11 00:00:00.000,,JAX,cmiller,2024-06-28 08:39:34.260,D,2024-06-28 08:39:34.260
11766,2024-03-04 00:00:00.000,Port St. John,FL,Brevard,Cocoa,Indian river north,,,,,,,,,"swf,ecfwc",LStaggs,293,N,2024-03-04 00:00:00.000,244,N,2024-03-04 00:00:00.000,,SWF,lbraso,2024-03-05 07:57:16.417,D,2024-03-05 07:57:16.417
11767,2024-01-04 00:00:00.000,BSSP,FL,Volusia,Orange City,St. Johns River,,,,,,,,,"SWF,SMC,ECFWC",creid,293,N,2024-01-04 00:00:00.000,210,N,2024-01-04 00:00:00.000,,SWF,lbraso,2024-01-08 06:33:08.347,D,2024-01-08 06:33:08.347
11771,2024-03-26 00:00:00.000,Sportmans boat ramp,FL,Putnam,Welaka,St. Johns River,,,,,,,,,"swf, nefwc,cmari",sdirocco,465,N,2024-03-26 00:00:00.000,260,N,2024-03-26 00:00:00.000,,SWF,lbraso,2024-03-26 08:54:16.040,D,2024-03-26 08:54:16.040
11783,2024-04-25 00:00:00.000,"3 Sisters spring",FL,Citrus,Crystal River,Crystal River,,,,,,,,,,sdirocco,320,N,2024-04-25 00:00:00.000,254,N,2024-04-25 00:00:00.000,,SWF,lbraso,2024-05-12 06:31:40.573,D,2024-05-12 06:31:40.573
11785,2024-05-14 00:00:00.000,Hunters Spring,FL,Citrus,Crystal River,Hunter Spring,,,,,,,,,,mnau,547,N,2024-04-23 00:00:00.000,319,N,2024-04-23 00:00:00.000,,LPZ,mlippincot,2024-05-17 08:06:15.233,D,2024-05-17 08:06:15.233
