"MLog","DeathDate","CauseID","OtherText","Euth","DeathLoc","Org","VetID","Comments","CreateBy","CreateDate","UpdateBy","UpdateDate"
3357,2022-02-04 00:00:00.000,NaOt,Starvation UME,0,AftRel,FWCEC,,,ngordon,2022-05-09 16:18:47.590,D,2022-05-09 16:18:47.590
3358,2020-12-30 00:00:00.000,BoBo,,1,Rehab,LPZ,lsmith,,mlippincot,2020-12-30 16:50:43.297,D,2020-12-30 16:50:43.297
3364,2022-02-17 00:00:00.000,Unde,,0,AftRel,,,,bgreer,2023-10-02 11:21:54.580,D,2023-10-02 11:21:54.580
3367,2021-01-06 00:00:00.000,NaOt,,0,Rehab,JAX,yjafarey,Starvation UME,cmiller,2021-01-07 11:56:13.583,ngordon,2021-11-08 14:34:53.613
3368,2021-05-05 00:00:00.000,BoIm,,0,Rehab,MSQ,mrodriguez,"External skeg wound with fractured ribs, fractured kidney, rent in diaphragm, and double folded lung. ",mrodriguez,2021-05-14 10:42:22.997,D,2021-05-14 10:42:22.997
3369,2022-03-31 00:00:00.000,Unde,,1,Rehab,SWF,sdirocco,Dr. Lydia Staggs euthanized,lbraso,2022-04-04 04:28:21.933,D,2022-04-04 04:28:21.933
3372,2021-02-11 00:00:00.000,BoBo,,1,Rehab,LPZ,lsmith,,mlippincot,2021-02-14 10:15:14.903,D,2021-02-14 10:15:14.903
5380,2021-03-29 00:00:00.000,BoIm,,1,Rehab,SWF,creid,,lbraso,2021-03-30 08:21:16.827,D,2021-03-30 08:21:16.827
5382,2024-04-12 00:00:00.000,BoIm,,0,AftRel,FWCEC,,,bgreer,2024-04-23 08:49:12.650,D,2024-04-23 08:49:12.650
5386,2021-01-19 00:00:00.000,NaOt,,0,Resc,FWCIR,,Starvation UME,bgreer,2021-02-05 13:41:36.923,ngordon,2021-11-08 14:21:38.597
5387,2021-01-28 00:00:00.000,NaOt,Starvation UME findings,0,AftRel,FWCEC,,,bgreer,2024-03-20 12:17:39.120,D,2024-03-20 12:17:39.120
5388,2021-02-06 00:00:00.000,Unde,,0,Rehab,SWF,sdirocco,,lbraso,2021-02-07 06:57:17.310,D,2021-02-07 06:57:17.310
5389,2021-04-28 00:00:00.000,BoBo,,1,Rehab,SWF,creid,,lbraso,2021-04-28 11:26:01.993,D,2021-04-28 11:26:01.993
6395,2021-02-19 00:00:00.000,NaOt,,0,Rehab,SWF,sdirocco,Starvation UME; Dr. Dana Lindeman was attending vet,lbraso,2021-02-22 06:27:31.973,ngordon,2021-11-08 14:50:42.190
6396,2021-02-22 00:00:00.000,NaDe,Died in transport at 1312 hrs.,0,Trans,,,,ngordon,2021-04-30 11:13:17.840,D,2021-04-30 11:13:17.840
6398,2022-07-06 00:00:00.000,Unde,,0,AftRel,,,,bgreer,2023-10-02 11:25:45.530,D,2023-10-02 11:25:45.530
6406,2024-01-05 00:00:00.000,NaCs,,0,AftRel,FWCNE,,,KBouchard,2024-01-24 09:35:00.583,D,2024-01-24 09:35:00.583
6411,2021-03-14 00:00:00.000,NaOt,,0,Rehab,JAX,yjafarey,"2020-2021 UME animal; Necropsy at MMPL: manatee had similar findings to the IRL cases, serous atrophy of fat, serous muscle, suspected liver atrophy. There was a fatal tear in the ventral diverticulum of the duodenum with secondary peritonitis.",cmiller,2021-03-15 13:04:05.807,ngordon,2021-04-03 22:44:54.297
6412,2022-01-26 00:00:00.000,BoIm,,0,AftRel,MMPL,,,APajor,2024-03-19 07:49:14.587,D,2024-03-19 07:49:14.587
6413,2021-03-17 00:00:00.000,NaOt,"Left side of chest appeared heavy.  Tapped and removed blood and thought to have hemothorax.  Body condition poor, emaciated. ",1,Rehab,LPZ,,,mlippincot,2021-03-21 11:18:29.680,D,2021-03-21 11:18:29.680
6416,2021-03-05 00:00:00.000,NaDe,,0,Rehab,MSQ,mrodriguez,This orphan came in during an east coast UME with other orphans. It showed emaciation and had been ingesting fibrous wood type material. It showed sever atrophy of fat with very liquidy tissues.,mrodriguez,2021-05-14 10:31:23.797,D,2021-05-14 10:31:23.797
6417,2023-03-24 00:00:00.000,NaOt,,0,AftRel,FWC,,,ahowell,2024-05-15 09:21:30.170,ngordon,2024-06-26 19:45:12.400
6419,2023-01-01 00:00:00.000,NaCs,,0,AftRel,,,Red Tide Suspect.,APajor,2023-09-14 08:56:36.690,D,2023-09-14 08:56:36.690
6421,2021-04-14 00:00:00.000,BoUn,,0,Rehab,SWF,creid,,lbraso,2021-04-19 07:24:33.073,D,2021-04-19 07:24:33.073
6423,2022-02-12 00:00:00.000,NaOt,,0,AftRel,,,,bgreer,2023-10-02 11:19:47.683,D,2023-10-02 11:19:47.683
7425,2021-04-16 00:00:00.000,BoBo,,0,Rehab,LPZ,lsmith,,mlippincot,2021-04-19 12:11:15.163,D,2021-04-19 12:11:15.163
7430,2021-05-29 00:00:00.000,Unde,,0,Rehab,SWF,sdirocco,Dr. Lydia Staggs was attending vet,lbraso,2021-05-30 07:15:13.737,D,2021-05-30 07:15:13.737
7437,2022-04-04 00:00:00.000,Huma,Storm drain entrapment,0,AftRel,,,,bgreer,2023-10-02 11:24:38.053,D,2023-10-02 11:24:38.053
7442,2021-06-20 00:00:00.000,NaRe,,0,Rehab,SWF,creid,,lbraso,2021-06-22 05:49:54.417,D,2021-06-22 05:49:54.417
7444,2021-06-17 00:00:00.000,NaOt,genetic defects,0,Rehab,SWF,sdirocco,Dr. Dana Lindemann was attending vet,lbraso,2021-06-22 05:44:50.870,D,2021-06-22 05:44:50.870
7457,2021-07-31 00:00:00.000,BoIm,,0,Trans,,,Manatee passed away while being transferred from rescue boat to transport truck. The manatee was transported to SeaWorld and stored in their cold room overnight until FWC-MMPL staff arrived to transport carcass to MMPL for necropsy. ,bgreer,2021-08-05 13:35:38.750,D,2021-08-05 13:35:38.750
7459,2021-08-25 00:00:00.000,BoUn,,0,Rehab,SWF,creid,Watercraft; chronic,lbraso,2021-08-25 07:09:57.067,ngordon,2021-09-01 09:40:50.987
7461,2021-08-08 00:00:00.000,BoPr,,0,Trans,FWCNE,,,bgreer,2021-08-09 11:35:38.647,D,2021-08-09 11:35:38.647
7462,2021-08-21 00:00:00.000,BoUn,,0,Rehab,JAX,yjafarey,Watercraft; chronic,cmiller,2021-08-22 00:43:21.233,ngordon,2021-09-01 09:40:26.893
7464,2021-08-14 00:00:00.000,NaOt,Animal was suffering with seizure activity and no response to stimuli.  Animal was watched constantly for 48 hours.  There was no improvement and only deteriorated with seizure activity.    ,1,Rehab,,,,mlippincot,2021-08-15 10:48:09.150,D,2021-08-15 10:48:09.150
7465,2021-08-20 00:00:00.000,BoBo,,1,PriorTr,SWF,creid,,lbraso,2021-08-24 07:49:23.480,D,2021-08-24 07:49:23.480
7468,2021-09-30 00:00:00.000,BoBo,,0,Rehab,SWF,sdirocco,Dr. Dana Lindemann was attending vet,lbraso,2021-10-03 05:53:51.530,D,2021-10-03 05:53:51.530
7473,2022-01-12 00:00:00.000,NaOt,,0,AftRel,,,,bgreer,2023-10-02 11:09:52.143,D,2023-10-02 11:09:52.143
7482,2023-02-02 00:00:00.000,BoIm,,0,AftRel,,,,APajor,2023-09-14 08:59:09.637,D,2023-09-14 08:59:09.637
7492,2021-11-16 00:00:00.000,BoIm,,0,Rehab,MSQ,sloos,"Necropsy by FWC MMPL, COD: Watercraft; Impact (chronic)",sloos,2022-01-18 08:33:29.180,ngordon,2022-01-25 12:44:46.860
7501,2021-03-30 00:00:00.000,BoIm,,0,Resc,FWCT,,,BGoodrum,2021-10-22 12:45:26.290,D,2021-10-22 12:45:26.290
7502,2021-09-24 00:00:00.000,BoBo,,0,Resc,FWCT,,,BGoodrum,2021-10-22 12:56:22.630,D,2021-10-22 12:56:22.630
7503,2021-03-02 00:00:00.000,BoIm,,0,Resc,FWCT,,,BGoodrum,2021-10-22 13:02:54.637,D,2021-10-22 13:02:54.637
8510,2021-11-28 00:00:00.000,Unde,,0,Rehab,SWF,sdirocco,Dr Dana Lindemann was attending vet,lbraso,2021-11-29 05:15:56.663,D,2021-11-29 05:15:56.663
8511,2021-11-23 00:00:00.000,BoIm,,0,Resc,FWCSW,,"SWFL received a report of a positively buoyant manatee with a large superficial wound series in Pine Island Sound, Bokeelia, Lee County. The rescue crew arrived at the ramp and launched the SWFL capture boat at 1100 hrs. The manatee was captured in the first net set at 1129 hrs. No respirations were observed once the manatee was onboard. Time of death was approximately 1135 hrs.",dboyd,2021-12-02 12:18:41.940,D,2021-12-02 12:18:41.940
8513,2022-02-20 00:00:00.000,NaOt,,0,Rehab,SWF,DLinderman,,lbraso,2022-02-20 07:24:43.203,ngordon,2022-03-22 10:20:48.460
8519,2023-05-23 00:00:00.000,Unde,,0,Rehab,JAX,yjafarey,,cmiller,2023-05-24 11:59:12.653,D,2023-05-24 11:59:12.653
8529,2022-01-16 00:00:00.000,NaCs,,0,Rehab,SWF,LStaggs,"Necropsy performed at MMPL; emaciated with raw, spongy, bleached, thickened epidermis. ",lbraso,2022-01-16 09:16:03.550,ngordon,2022-01-19 13:03:29.703
8530,2022-01-19 00:00:00.000,BoBo,,1,PriorTr,SWF,creid,,lbraso,2022-01-23 07:45:44.433,D,2022-01-23 07:45:44.433
9533,2022-01-29 00:00:00.000,Othe,UNDETERMINED AT THIS TIME,0,Rehab,SWF,sdirocco,,lbraso,2022-01-30 08:22:45.823,D,2022-01-30 08:22:45.823
9535,2022-02-04 00:00:00.000,NaOt,,0,Rehab,JAX,mpersky,,cmiller,2022-02-07 15:21:26.873,ngordon,2022-03-22 10:18:42.220
9539,2022-02-06 00:00:00.000,BoBo,,1,PriorTr,SWF,LStaggs,,lbraso,2022-02-13 07:08:15.173,D,2022-02-13 07:08:15.173
9540,2022-02-08 00:00:00.000,NaOt,ume emaciated,0,PriorTr,SWF,DLinderman,,lbraso,2022-02-13 07:15:06.633,D,2022-02-13 07:15:06.633
9545,2022-02-21 00:00:00.000,BoBo,,1,Rehab,LPZ,mnau,,mlippincot,2022-03-15 12:16:57.620,ngordon,2022-05-18 09:57:25.633
9553,2022-02-11 00:00:00.000,NaOt,UME findings with depleted fats and mostly empty GI tract.,0,Resc,,,,bgreer,2022-03-11 14:15:05.783,D,2022-03-11 14:15:05.783
9554,2022-03-09 00:00:00.000,NaOt,,0,Rehab,SWF,DLinderman,,lbraso,2022-03-13 06:41:29.840,ngordon,2022-03-22 10:22:49.770
9557,2022-05-12 00:00:00.000,BoIm,,0,Rehab,JAX,yjafarey,,cmiller,2022-05-12 16:07:28.090,D,2022-05-12 16:07:28.090
9559,2022-03-17 00:00:00.000,HumI,,0,PriorTr,SWF,creid,,lbraso,2022-03-21 12:12:23.180,D,2022-03-21 12:12:23.180
9561,2022-03-23 00:00:00.000,BoIm,,0,Trans,FWCIR,creid,EXPIRED DURING TRANSPORT TO SW. CAME TO PARK FOR CONFIRMATION,lbraso,2022-03-25 09:57:19.640,D,2022-03-25 09:57:19.640
9562,2022-03-28 00:00:00.000,BoUn,,1,Rehab,SWF,LStaggs,,lbraso,2022-03-29 10:22:08.650,D,2022-03-29 10:22:08.650
9565,2022-03-29 00:00:00.000,NaOt,,0,Trans,LPZ,mnau,"SWFL received a report of an excessively buoyant manatee continuously barrel rolling. With assistance of Lee County Sheriff’s Office-Marine Unit, the manatee was captured via boat-based hoop net set and loaded in the SWFL truck by 1905 hrs. The manatee was transferred into the ZooTampa truck at 2025 hrs, and stopped breathing at 2122 hrs (MSW22034), before arriving to ZooTampa.",dboyd,2022-04-03 09:26:55.970,D,2022-04-03 09:26:55.970
9566,2022-03-25 00:00:00.000,NaOt," Neurologic death and respiratory arrest occured during transport, but due to the persistent steady heartbeat, elected to attempt CPR efforts.  ",1,PriorTr,LPZ,mnau,"Prognosis for CPR success very poor, and did not note any change in neurologic/respiratory status over the period of 1 hr.  Declared neurologic death and obtained permissions/concensus to administer euthasol in order to stop the heart rather than allow gradual cardiac arrest.  
",mlippincot,2022-04-04 14:08:38.743,D,2022-04-04 14:08:38.743
9567,2022-04-08 00:00:00.000,Othe,EUTHANIZED DUE TO EXTENSIVE BOATSTRIKE INJURIES,1,PriorTr,SWF,LStaggs,,lbraso,2022-04-10 06:19:03.440,D,2022-04-10 06:19:03.440
9568,2022-04-12 00:00:00.000,Unde,,0,Rehab,SWF,DLinderman,,lbraso,2022-04-12 11:03:42.483,D,2022-04-12 11:03:42.483
9569,2022-04-20 00:00:00.000,BoIm,,1,Rehab,LPZ,mnau,,mlippincot,2022-04-24 14:42:23.727,D,2022-04-24 14:42:23.727
9573,2022-06-06 00:00:00.000,NaOt,Animal found deceased upon arrival in am.   Cause of death unknown until necropsy confirms ,0,Rehab,,,,mlippincot,2022-06-07 11:10:10.587,D,2022-06-07 11:10:10.587
9577,2022-05-15 00:00:00.000,NaOt,Emaciated ,0,Rehab,LPZ,mnau,,mlippincot,2022-05-16 15:15:22.473,D,2022-05-16 15:15:22.473
9590,2022-07-25 00:00:00.000,BoIm,,0,Rehab,SWF,sdirocco,,lbraso,2022-07-26 08:41:32.780,ngordon,2022-10-14 17:03:07.727
9592,2022-07-10 00:00:00.000,BoPr,,1,PriorTr,,mnau,,mlippincot,2022-07-19 08:53:52.797,D,2022-07-19 08:53:52.797
9594,2022-08-16 00:00:00.000,BoUn,,0,Rehab,SWF,sdirocco,,lbraso,2022-08-16 07:26:52.530,D,2022-08-16 07:26:52.530
9595,2022-10-25 00:00:00.000,BoBo,,1,Rehab,,,,mlippincot,2022-10-25 14:25:28.403,D,2022-10-25 14:25:28.403
9597,2022-11-14 00:00:00.000,BoBo,,0,Rehab,,,,mlippincot,2022-11-25 08:12:24.223,D,2022-11-25 08:12:24.223
9599,2022-11-22 00:00:00.000,BoIm,Animal had declining health due to watercraft injury.   Animal was euthanized,1,Rehab,,,,mlippincot,2022-11-25 08:14:12.800,D,2022-11-25 08:14:12.800
9603,2022-09-10 00:00:00.000,BoBo,The manatee died shortly following sedation.,0,Resc,FWCSW,mnau,,dboyd,2022-09-14 13:29:59.727,D,2022-09-14 13:29:59.727
9609,2022-11-03 00:00:00.000,BoIm,,1,Rehab,SWF,sdirocco,,lbraso,2022-11-06 05:37:30.513,D,2022-11-06 05:37:30.513
9612,2021-12-02 00:00:00.000,NaCs,,0,Resc,,,,ngordon,2022-10-11 15:40:41.697,D,2022-10-11 15:40:41.697
9613,2022-01-26 00:00:00.000,NaCs,,0,Resc,DISL,,The manatee carcass was transported to Dauphin Island Sea Lab (DISL) by their Manatee Sighting Network (MSN).  ,ngordon,2022-10-11 16:49:13.693,D,2022-10-11 16:49:13.693
9630,2022-11-03 00:00:00.000,NaOt,EMACIATED,1,Rehab,SWF,sdirocco,,lbraso,2022-11-06 05:39:27.287,D,2022-11-06 05:39:27.287
9643,2023-01-07 00:00:00.000,BoBo,,1,Rehab,,mnau,,mlippincot,2023-01-09 13:19:13.590,D,2023-01-09 13:19:13.590
9645,2023-01-25 00:00:00.000,Unde,,0,Rehab,JAX,mpersky,,cmiller,2023-01-26 17:27:16.770,D,2023-01-26 17:27:16.770
9657,2023-04-18 00:00:00.000,BoPr,During surgery for watercraft injury animal passed away but euthanasia was given. ,1,Rehab,SWF,sdirocco,,ngordon,2023-05-22 08:17:25.673,D,2023-05-22 08:17:25.673
9662,2023-04-27 00:00:00.000,BoIm,,0,Rehab,,,,mlippincot,2023-04-28 11:35:21.807,D,2023-04-28 11:35:21.807
9675,2023-02-11 00:00:00.000,Unde,,0,Rehab,JAX,yjafarey,,cmiller,2023-02-14 13:50:07.227,D,2023-02-14 13:50:07.227
9680,2023-05-10 00:00:00.000,NaOt,,0,Rehab,,,,mlippincot,2023-05-12 07:54:24.807,D,2023-05-12 07:54:24.807
9681,2023-07-15 00:00:00.000,Unde,Found deceased in pool around 9:45am.   Animal brough to MMPL for necropsy.  Death caused TBD ,0,Rehab,,,,mlippincot,2023-07-17 07:03:50.837,D,2023-07-17 07:03:50.837
9690,2023-02-13 00:00:00.000,BoIm,,0,Trans,,,,APajor,2023-09-14 09:14:33.793,D,2023-09-14 09:14:33.793
9695,2023-09-19 00:00:00.000,BoPr,Well-healed watercraft scars on ventral neck/sternal region. Chronic wound lower jaw with necrotic and granulation tissue.,1,Rehab,SWF,LStaggs,Necropsy at MMPL,lbraso,2023-09-19 08:08:21.860,ngordon,2023-10-02 13:48:33.077
10697,2023-04-01 00:00:00.000,NaOt,,0,Rehab,SWF,DLinderman,,lbraso,2023-04-03 04:04:10.017,D,2023-04-03 04:04:10.017
10700,2023-05-14 00:00:00.000,BoIm,,0,Rehab,SWF,DLinderman,,lbraso,2023-05-15 06:08:31.420,D,2023-05-15 06:08:31.420
10701,2023-04-07 00:00:00.000,BoIm,,1,Rehab,SWF,LStaggs,ALSO HAD ENTANGLEMENT OF LEFT FLIPPER TO THE BONE,lbraso,2023-04-10 05:43:24.327,D,2023-04-10 05:43:24.327
10702,2023-04-06 00:00:00.000,BoPr,,0,PriorTr,SWF,LStaggs,,lbraso,2023-04-10 05:48:05.037,D,2023-04-10 05:48:05.037
10703,2023-04-10 00:00:00.000,BoIm,,1,Rehab,,,,mlippincot,2023-04-10 15:47:11.800,D,2023-04-10 15:47:11.800
10704,2023-07-05 00:00:00.000,NaOt,abscesses in abdomen,1,Rehab,SWF,DLinderman,,lbraso,2023-07-09 05:55:08.870,D,2023-07-09 05:55:08.870
11699,2023-05-01 00:00:00.000,BoIm,,0,Rehab,,,,mlippincot,2023-05-01 08:56:32.313,D,2023-05-01 08:56:32.313
11707,2023-06-12 00:00:00.000,BoIm,Possible foreign body also.,1,Rehab,JAX,mpersky,,cmiller,2023-06-12 08:09:01.687,D,2023-06-12 08:09:01.687
11711,2023-07-25 00:00:00.000,BoBo,Animal was euthanized due to poor health prognosis due to watercraft injuries.  Necropsy report pending ,1,Rehab,,,,mlippincot,2023-07-28 06:32:15.490,D,2023-07-28 06:32:15.490
11713,2023-06-20 00:00:00.000,BoIm,,0,Rehab,JAX,yjafarey,,cmiller,2023-06-20 12:10:17.157,D,2023-06-20 12:10:17.157
11714,2023-06-01 00:00:00.000,NaDe,,0,Rehab,SWF,DLinderman,,lbraso,2023-06-18 10:01:43.217,D,2023-06-18 10:01:43.217
11716,2023-06-02 00:00:00.000,NaDe,,0,Rehab,SWF,creid,,lbraso,2023-06-18 10:12:02.467,D,2023-06-18 10:12:02.467
11717,2023-07-23 00:00:00.000,BoBo,,0,Rehab,SWF,creid,,lbraso,2023-07-23 12:09:43.343,D,2023-07-23 12:09:43.343
11718,2023-09-11 00:00:00.000,Unde,,1,Rehab,SWF,LStaggs,,lbraso,2023-09-11 11:14:36.120,D,2023-09-11 11:14:36.120
11721,2023-07-18 00:00:00.000,BoBo,,0,Rehab,,,,mlippincot,2023-07-19 07:39:37.877,D,2023-07-19 07:39:37.877
11723,2023-08-02 00:00:00.000,Unde,,0,Rehab,SWF,sdirocco,,lbraso,2023-08-02 13:53:30.587,D,2023-08-02 13:53:30.587
11724,2024-08-30 00:00:00.000,BoIm,,1,Rehab,SWF,sdirocco,,lbraso,2024-09-01 06:25:16.283,D,2024-09-01 06:25:16.283
11742,2022-12-05 00:00:00.000,BoIm,,0,Trans,MMPL,,,KBouchard,2023-08-18 12:22:13.910,D,2023-08-18 12:22:13.910
11743,2023-08-20 00:00:00.000,BoBo,,1,Rehab,,mnau,,mlippincot,2023-08-22 09:58:20.677,D,2023-08-22 09:58:20.677
11748,2024-08-19 00:00:00.000,BoBo,,0,AftRel,FWCEC,,,bgreer,2024-08-22 11:25:16.693,D,2024-08-22 11:25:16.693
11756,2023-12-03 00:00:00.000,BoBo,,1,Rehab,,,,mlippincot,2023-12-18 07:11:04.853,D,2023-12-18 07:11:04.853
11762,2024-01-10 00:00:00.000,BoUn,,1,Rehab,,,,mlippincot,2024-01-26 06:36:38.973,D,2024-01-26 06:36:38.973
11765,2024-06-17 00:00:00.000,BoIm,Died during procedure to address his pneumothorax and collapsed lung.,0,Rehab,JAX,mpersky,,cmiller,2024-06-28 08:46:33.557,D,2024-06-28 08:46:33.557
11769,2024-01-26 00:00:00.000,Unde,,1,Rehab,SWF,DLinderman,,lbraso,2024-01-29 10:36:57.097,D,2024-01-29 10:36:57.097
11772,2023-12-10 00:00:00.000,BoUn,,0,Trans,SWF,sdirocco,,lbraso,2024-01-08 06:43:32.117,D,2024-01-08 06:43:32.117
11773,2023-12-12 00:00:00.000,NaCs,USWFS staff responded to manatee which died prior to FWC arrival.,0,Resc,FWS,,,ngordon,2024-08-01 13:38:51.077,D,2024-08-01 13:38:51.077
11774,2023-12-17 00:00:00.000,Othe,Frozen at MMPL for pending necropsy,0,Trans,MMPL,,,ngordon,2024-08-01 13:45:42.790,D,2024-08-01 13:45:42.790
11777,2023-12-26 00:00:00.000,Othe,externals completed at SWFL; not necropsied,0,Trans,FWCSW,,,ngordon,2024-08-01 14:01:52.530,D,2024-08-01 14:01:52.530
11778,2024-01-06 00:00:00.000,Unde,,1,Rehab,SWF,creid,,lbraso,2024-01-08 06:39:45.370,D,2024-01-08 06:39:45.370
11784,2024-01-08 00:00:00.000,NaOt,,0,Rehab,SWF,sdirocco,"She died from a colon impaction, there was a large bolus of dry fibrous feces obstructing the proximal colon, and a torsion. This led to a small perforation in the colon wall, and I suspect the manatee died immediately following that. Dr. Martine deWit - MMPL",lbraso,2024-01-09 04:09:44.790,ngordon,2024-01-10 11:12:23.930
11788,2023-07-04 00:00:00.000,NaOt,,0,AftRel,FWCNE,,,KBouchard,2024-01-14 08:16:53.593,D,2024-01-14 08:16:53.593
11796,2023-06-05 00:00:00.000,Othe,Stillborn,0,PriorTr,SWF,sdirocco,,ngordon,2024-01-26 13:48:26.387,D,2024-01-26 13:48:26.387
11808,2024-02-28 00:00:00.000,BoIm,,1,Rehab,SWF,creid,,lbraso,2024-02-28 09:50:00.550,D,2024-02-28 09:50:00.550
11811,2024-02-24 00:00:00.000,NaCs,,0,Trans,MMPL,,,APajor,2024-02-28 07:18:33.900,D,2024-02-28 07:18:33.900
11820,2024-03-15 00:00:00.000,BoBo,,1,Rehab,SWF,creid,,lbraso,2024-03-17 09:06:46.780,D,2024-03-17 09:06:46.780
11831,2024-05-08 00:00:00.000,BoIm,,1,Rehab,SWF,creid,,lbraso,2024-05-12 06:42:43.377,D,2024-05-12 06:42:43.377
11847,2024-06-01 00:00:00.000,BoUn,,0,Rehab,SWF,sdirocco,,lbraso,2024-06-02 04:16:46.613,D,2024-06-02 04:16:46.613
11855,2023-08-30 00:00:00.000,NaOt,,0,Resc,FWCT,,,ahowell,2024-06-18 08:05:05.497,D,2024-06-18 08:05:05.497
11858,2023-11-07 00:00:00.000,NaDe,Perinatal; Natural,0,AftRel,,,"Rescued via structure gate opening on 16 October 2023 with an adult (RSE2314) that it was seen nursing on. On 17 October, RSE2314 was seen without this calf, which was later found deceased on 07 November.",ahowell,2024-06-18 12:33:04.453,D,2024-06-18 12:33:04.453
11872,2023-08-03 00:00:00.000,NaOt,,0,Trans,MMPL,,,ahowell,2024-06-24 07:41:20.470,D,2024-06-24 07:41:20.470
11874,2024-02-15 00:00:00.000,BoPr,"Watercraft, Sharp (Chronic)",0,Trans,FWCT,,,ahowell,2024-07-02 07:15:36.570,D,2024-07-02 07:15:36.570
